max_stocks,max_sector_weight,max_stock_weight,window_start,window_end,backtest_id,strategy_total_return,strategy_cagr,strategy_annualized_vol,strategy_sharpe,strategy_max_drawdown,strategy_pct_positive_months
10,0.25,0.1,2015-01-01,2018-01-01,7,0.3106484997811718,0.09555430688883604,0.11053272978081996,0.8822612058673132,-0.1755602486658392,0.7142857142857143
10,0.25,0.15,2015-01-01,2018-01-01,8,0.3293323225706848,0.10079819450170713,0.11123188977102462,0.9204093407314653,-0.17774538348414515,0.6857142857142857
10,0.25,0.25,2015-01-01,2018-01-01,9,0.40786505153181674,0.12232070077580426,0.11539977211211844,1.0593393862658715,-0.15355893008904564,0.6857142857142857
10,0.4,0.1,2015-01-01,2018-01-01,10,0.25599279150093035,0.07992415272159392,0.10823725449662487,0.7656367750632628,-0.14419724912755638,0.6857142857142857
10,0.4,0.15,2015-01-01,2018-01-01,11,0.27827853644128453,0.0863506963917604,0.10873585791929069,0.81726857278723,-0.13944904130075397,0.6857142857142857
10,0.4,0.25,2015-01-01,2018-01-01,12,0.27392798671577845,0.08510199382037631,0.11330350617277189,0.778646544030769,-0.1547451871207508,0.6857142857142857
10,0.6,0.1,2015-01-01,2018-01-01,13,0.27418371846818235,0.0851754725083953,0.10881557006115143,0.8067989396493903,-0.14398291861465662,0.7142857142857143
10,0.6,0.15,2015-01-01,2018-01-01,14,0.29857095753624985,0.09213815701991868,0.10910029974271733,0.8636850273119995,-0.139448515843985,0.7142857142857143
10,0.6,0.25,2015-01-01,2018-01-01,15,0.30925657544097596,0.0951616654586529,0.11324078582868383,0.8606469380846304,-0.15098577276800806,0.6857142857142857
15,0.25,0.1,2015-01-01,2018-01-01,16,0.3380360793087489,0.10322436368667542,0.10885067844924824,0.9583714237292452,-0.14235677667093594,0.6857142857142857
15,0.25,0.15,2015-01-01,2018-01-01,17,0.3721335151922882,0.112629533073062,0.10918548917891177,1.033642730140774,-0.13038368931088162,0.7142857142857143
15,0.25,0.25,2015-01-01,2018-01-01,18,0.3298659396848629,0.1009472424769271,0.11460768599266735,0.8978052477633977,-0.14908702490463377,0.6571428571428571
15,0.4,0.1,2015-01-01,2018-01-01,19,0.27418371846818235,0.0851754725083953,0.10881557006115143,0.8067989396493903,-0.14398291861465662,0.7142857142857143
15,0.4,0.15,2015-01-01,2018-01-01,20,0.29857095753624985,0.09213815701991868,0.10910029974271733,0.8636850273119995,-0.139448515843985,0.7142857142857143
15,0.4,0.25,2015-01-01,2018-01-01,21,0.30925657544097596,0.0951616654586529,0.11324078582868383,0.8606469380846304,-0.15098577276800806,0.6857142857142857
15,0.6,0.1,2015-01-01,2018-01-01,22,0.27418371846818235,0.0851754725083953,0.10881557006115143,0.8067989396493903,-0.14398291861465662,0.7142857142857143
15,0.6,0.15,2015-01-01,2018-01-01,23,0.29857095753624985,0.09213815701991868,0.10910029974271733,0.8636850273119995,-0.139448515843985,0.7142857142857143
15,0.6,0.25,2015-01-01,2018-01-01,24,0.30925657544097596,0.0951616654586529,0.11324078582868383,0.8606469380846304,-0.15098577276800806,0.6857142857142857
20,0.25,0.1,2015-01-01,2018-01-01,25,0.26564790512528025,0.08271760069610212,0.10868683970242536,0.7867284188791691,-0.14398292885926722,0.7142857142857143
20,0.25,0.15,2015-01-01,2018-01-01,26,0.2884579542317516,0.08926144759407273,0.10911556461542087,0.8393695264297785,-0.14011195339318216,0.7142857142857143
20,0.25,0.25,2015-01-01,2018-01-01,27,0.2820422989419282,0.0874287081712739,0.1128570669773466,0.8002976273885539,-0.15098613318015008,0.6857142857142857
20,0.4,0.1,2015-01-01,2018-01-01,28,0.27418371846818235,0.0851754725083953,0.10881557006115143,0.8067989396493903,-0.14398291861465662,0.7142857142857143
20,0.4,0.15,2015-01-01,2018-01-01,29,0.29857095753624985,0.09213815701991868,0.10910029974271733,0.8636850273119995,-0.139448515843985,0.7142857142857143
20,0.4,0.25,2015-01-01,2018-01-01,30,0.30925657544097596,0.0951616654586529,0.11324078582868383,0.8606469380846304,-0.15098577276800806,0.6857142857142857
20,0.6,0.1,2015-01-01,2018-01-01,31,0.27418371846818235,0.0851754725083953,0.10881557006115143,0.8067989396493903,-0.14398291861465662,0.7142857142857143
20,0.6,0.15,2015-01-01,2018-01-01,32,0.29857095753624985,0.09213815701991868,0.10910029974271733,0.8636850273119995,-0.139448515843985,0.7142857142857143
20,0.6,0.25,2015-01-01,2018-01-01,33,0.30925657544097596,0.0951616654586529,0.11324078582868383,0.8606469380846304,-0.15098577276800806,0.6857142857142857
25,0.25,0.1,2015-01-01,2018-01-01,34,0.27418371846818235,0.0851754725083953,0.10881557006115143,0.8067989396493903,-0.14398291861465662,0.7142857142857143
25,0.25,0.15,2015-01-01,2018-01-01,35,0.29857095753624985,0.09213815701991868,0.10910029974271733,0.8636850273119995,-0.139448515843985,0.7142857142857143
25,0.25,0.25,2015-01-01,2018-01-01,36,0.30925657544097596,0.0951616654586529,0.11324078582868383,0.8606469380846304,-0.15098577276800806,0.6857142857142857
25,0.4,0.1,2015-01-01,2018-01-01,37,0.27418371846818235,0.0851754725083953,0.10881557006115143,0.8067989396493903,-0.14398291861465662,0.7142857142857143
25,0.4,0.15,2015-01-01,2018-01-01,38,0.29857095753624985,0.09213815701991868,0.10910029974271733,0.8636850273119995,-0.139448515843985,0.7142857142857143
25,0.4,0.25,2015-01-01,2018-01-01,39,0.30925657544097596,0.0951616654586529,0.11324078582868383,0.8606469380846304,-0.15098577276800806,0.6857142857142857
25,0.6,0.1,2015-01-01,2018-01-01,40,0.27418371846818235,0.0851754725083953,0.10881557006115143,0.8067989396493903,-0.14398291861465662,0.7142857142857143
25,0.6,0.15,2015-01-01,2018-01-01,41,0.29857095753624985,0.09213815701991868,0.10910029974271733,0.8636850273119995,-0.139448515843985,0.7142857142857143
25,0.6,0.25,2015-01-01,2018-01-01,42,0.30925657544097596,0.0951616654586529,0.11324078582868383,0.8606469380846304,-0.15098577276800806,0.6857142857142857
10,0.25,0.1,2018-01-01,2020-01-01,43,0.12820136235259438,0.063865729560725,0.12128041969797712,0.5723878121976651,-0.1479120861768436,0.6956521739130435
10,0.25,0.15,2018-01-01,2020-01-01,44,0.11828597450083178,0.059056660924590165,0.1251507389353134,0.522205180768406,-0.1591079241805523,0.6521739130434783
10,0.25,0.25,2018-01-01,2020-01-01,45,0.15543694249262208,0.07697042580485491,0.13014069504480397,0.6362549168551975,-0.12588116103663605,0.6956521739130435
10,0.4,0.1,2018-01-01,2020-01-01,46,0.03571710029492792,0.018174790898227267,0.11529308456673495,0.21434899151040526,-0.1323142518593874,0.6086956521739131
10,0.4,0.15,2018-01-01,2020-01-01,47,0.01565097838338403,0.008002318737913017,0.11670532011137015,0.126910994654142,-0.12470236292531178,0.6086956521739131
10,0.4,0.25,2018-01-01,2020-01-01,48,0.03846580950197698,0.01956074484840098,0.12402400479248167,0.21866807963234725,-0.15383081807137422,0.5652173913043478
10,0.6,0.1,2018-01-01,2020-01-01,49,0.035714441037003164,0.01817344918106345,0.1152930766059705,0.21433754420077172,-0.1323142518593874,0.6086956521739131
10,0.6,0.15,2018-01-01,2020-01-01,50,0.015647938415014107,0.008000770258378642,0.11670530802195425,0.12689780514628157,-0.12470236292531178,0.6086956521739131
10,0.6,0.25,2018-01-01,2020-01-01,51,0.038463905750445004,0.01955978555730864,0.12402400083173543,0.21866048003425118,-0.15383081807137422,0.5652173913043478
15,0.25,0.1,2018-01-01,2020-01-01,52,0.08558075202334892,0.04304530574298049,0.11505470352061402,0.42471935053867266,-0.12735068337068778,0.6956521739130435
15,0.25,0.15,2018-01-01,2020-01-01,53,0.06464470861661731,0.03267221875221793,0.11712275493709146,0.3337198821742107,-0.1286407935933982,0.6956521739130435
15,0.25,0.25,2018-01-01,2020-01-01,54,0.09903953108690278,0.04966230906665725,0.12270768762700186,0.45728246336077705,-0.13708424966533217,0.6521739130434783
15,0.4,0.1,2018-01-01,2020-01-01,55,0.035714441037003164,0.01817344918106345,0.1152930766059705,0.21433754420077172,-0.1323142518593874,0.6086956521739131
15,0.4,0.15,2018-01-01,2020-01-01,56,0.015647938415014107,0.008000770258378642,0.11670530802195425,0.12689780514628157,-0.12470236292531178,0.6086956521739131
15,0.4,0.25,2018-01-01,2020-01-01,57,0.038463905750445004,0.01955978555730864,0.12402400083173543,0.21866048003425118,-0.15383081807137422,0.5652173913043478
15,0.6,0.1,2018-01-01,2020-01-01,58,0.035714441037003164,0.01817344918106345,0.1152930766059705,0.21433754420077172,-0.1323142518593874,0.6086956521739131
15,0.6,0.15,2018-01-01,2020-01-01,59,0.015647938415014107,0.008000770258378642,0.11670530802195425,0.12689780514628157,-0.12470236292531178,0.6086956521739131
15,0.6,0.25,2018-01-01,2020-01-01,60,0.038463905750445004,0.01955978555730864,0.12402400083173543,0.21866048003425118,-0.15383081807137422,0.5652173913043478
20,0.25,0.1,2018-01-01,2020-01-01,61,0.035714441037003164,0.01817344918106345,0.1152930766059705,0.21433754420077172,-0.1323142518593874,0.6086956521739131
20,0.25,0.15,2018-01-01,2020-01-01,62,0.015647938415014107,0.008000770258378642,0.11670530802195425,0.12689780514628157,-0.12470236292531178,0.6086956521739131
20,0.25,0.25,2018-01-01,2020-01-01,63,0.038463905750445004,0.01955978555730864,0.12402400083173543,0.21866048003425118,-0.15383081807137422,0.5652173913043478
20,0.4,0.1,2018-01-01,2020-01-01,64,0.035714441037003164,0.01817344918106345,0.1152930766059705,0.21433754420077172,-0.1323142518593874,0.6086956521739131
20,0.4,0.15,2018-01-01,2020-01-01,65,0.015647938415014107,0.008000770258378642,0.11670530802195425,0.12689780514628157,-0.12470236292531178,0.6086956521739131
20,0.4,0.25,2018-01-01,2020-01-01,66,0.038463905750445004,0.01955978555730864,0.12402400083173543,0.21866048003425118,-0.15383081807137422,0.5652173913043478
20,0.6,0.1,2018-01-01,2020-01-01,67,0.035714441037003164,0.01817344918106345,0.1152930766059705,0.21433754420077172,-0.1323142518593874,0.6086956521739131
20,0.6,0.15,2018-01-01,2020-01-01,68,0.015647938415014107,0.008000770258378642,0.11670530802195425,0.12689780514628157,-0.12470236292531178,0.6086956521739131
20,0.6,0.25,2018-01-01,2020-01-01,69,0.038463905750445004,0.01955978555730864,0.12402400083173543,0.21866048003425118,-0.15383081807137422,0.5652173913043478
25,0.25,0.1,2018-01-01,2020-01-01,70,0.035714441037003164,0.01817344918106345,0.1152930766059705,0.21433754420077172,-0.1323142518593874,0.6086956521739131
25,0.25,0.15,2018-01-01,2020-01-01,71,0.015647938415014107,0.008000770258378642,0.11670530802195425,0.12689780514628157,-0.12470236292531178,0.6086956521739131
25,0.25,0.25,2018-01-01,2020-01-01,72,0.038463905750445004,0.01955978555730864,0.12402400083173543,0.21866048003425118,-0.15383081807137422,0.5652173913043478
25,0.4,0.1,2018-01-01,2020-01-01,73,0.035714441037003164,0.01817344918106345,0.1152930766059705,0.21433754420077172,-0.1323142518593874,0.6086956521739131
25,0.4,0.15,2018-01-01,2020-01-01,74,0.015647938415014107,0.008000770258378642,0.11670530802195425,0.12689780514628157,-0.12470236292531178,0.6086956521739131
25,0.4,0.25,2018-01-01,2020-01-01,75,0.038463905750445004,0.01955978555730864,0.12402400083173543,0.21866048003425118,-0.15383081807137422,0.5652173913043478
25,0.6,0.1,2018-01-01,2020-01-01,76,0.035714441037003164,0.01817344918106345,0.1152930766059705,0.21433754420077172,-0.1323142518593874,0.6086956521739131
25,0.6,0.15,2018-01-01,2020-01-01,77,0.015647938415014107,0.008000770258378642,0.11670530802195425,0.12689780514628157,-0.12470236292531178,0.6086956521739131
25,0.6,0.25,2018-01-01,2020-01-01,78,0.038463905750445004,0.01955978555730864,0.12402400083173543,0.21866048003425118,-0.15383081807137422,0.5652173913043478
10,0.25,0.1,2020-01-01,2022-01-01,79,0.6384432081592797,0.287087086037505,0.19983914082402782,1.3670342217643205,-0.19914650565190906,0.6956521739130435
10,0.25,0.15,2020-01-01,2022-01-01,80,0.6796172785394032,0.3035198690515313,0.2199089753245044,1.3200445383756534,-0.2185330341181675,0.6956521739130435
10,0.25,0.25,2020-01-01,2022-01-01,81,0.6306897336797184,0.28397013668422133,0.1985578028845771,1.3617538517033418,-0.2071151757657521,0.6956521739130435
10,0.4,0.1,2020-01-01,2022-01-01,82,0.6239692948438735,0.28126260848505025,0.20795197702201812,1.2999796045649565,-0.21239481349968947,0.7391304347826086
10,0.4,0.15,2020-01-01,2022-01-01,83,0.7581405981674918,0.3343220564513554,0.22838447022515512,1.3821792009325296,-0.2334914864776232,0.782608695652174
10,0.4,0.25,2020-01-01,2022-01-01,84,0.5985670892873263,0.27097876147490996,0.21059104871369339,1.2475315325564849,-0.23454950102325678,0.6521739130434783
10,0.6,0.1,2020-01-01,2022-01-01,85,0.6294393354513006,0.28346679027357746,0.20908068231455945,1.302345070134609,-0.21239481349968947,0.7391304347826086
10,0.6,0.15,2020-01-01,2022-01-01,86,0.7640401235491072,0.3366088239396061,0.22949929124689913,1.3840745246967627,-0.2334914864776232,0.782608695652174
10,0.6,0.25,2020-01-01,2022-01-01,87,0.6272294403434966,0.2825767374956474,0.21157534666643205,1.2857718101666633,-0.23454950102325678,0.6521739130434783
15,0.25,0.1,2020-01-01,2022-01-01,88,0.6866711817324294,0.306315277886561,0.20805362061912752,1.3928168894534385,-0.21041821269844907,0.782608695652174
15,0.25,0.15,2020-01-01,2022-01-01,89,0.8262474596710043,0.3604977265832663,0.22840032586988895,1.4674426601419024,-0.23124772787019354,0.782608695652174
15,0.25,0.25,2020-01-01,2022-01-01,90,0.8475245852765478,0.3685770202026504,0.21654783441680095,1.5617459764104482,-0.2327730414772594,0.6956521739130435
15,0.4,0.1,2020-01-01,2022-01-01,91,0.6294393354513006,0.28346679027357746,0.20908068231455945,1.302345070134609,-0.21239481349968947,0.7391304347826086
15,0.4,0.15,2020-01-01,2022-01-01,92,0.7640401235491072,0.3366088239396061,0.22949929124689913,1.3840745246967627,-0.2334914864776232,0.782608695652174
15,0.4,0.25,2020-01-01,2022-01-01,93,0.6272294403434966,0.2825767374956474,0.21157534666643205,1.2857718101666633,-0.23454950102325678,0.6521739130434783
15,0.6,0.1,2020-01-01,2022-01-01,94,0.6294393354513006,0.28346679027357746,0.20908068231455945,1.302345070134609,-0.21239481349968947,0.7391304347826086
15,0.6,0.15,2020-01-01,2022-01-01,95,0.7640401235491072,0.3366088239396061,0.22949929124689913,1.3840745246967627,-0.2334914864776232,0.782608695652174
15,0.6,0.25,2020-01-01,2022-01-01,96,0.6272294403434966,0.2825767374956474,0.21157534666643205,1.2857718101666633,-0.23454950102325678,0.6521739130434783
20,0.25,0.1,2020-01-01,2022-01-01,97,0.6294393354513006,0.28346679027357746,0.20908068231455945,1.302345070134609,-0.21239481349968947,0.7391304347826086
20,0.25,0.15,2020-01-01,2022-01-01,98,0.7640401235491072,0.3366088239396061,0.22949929124689913,1.3840745246967627,-0.2334914864776232,0.782608695652174
20,0.25,0.25,2020-01-01,2022-01-01,99,0.6272294403434966,0.2825767374956474,0.21157534666643205,1.2857718101666633,-0.23454950102325678,0.6521739130434783
20,0.4,0.1,2020-01-01,2022-01-01,100,0.6294393354513006,0.28346679027357746,0.20908068231455945,1.302345070134609,-0.21239481349968947,0.7391304347826086
20,0.4,0.15,2020-01-01,2022-01-01,101,0.7640401235491072,0.3366088239396061,0.22949929124689913,1.3840745246967627,-0.2334914864776232,0.782608695652174
20,0.4,0.25,2020-01-01,2022-01-01,102,0.6272294403434966,0.2825767374956474,0.21157534666643205,1.2857718101666633,-0.23454950102325678,0.6521739130434783
20,0.6,0.1,2020-01-01,2022-01-01,103,0.6294393354513006,0.28346679027357746,0.20908068231455945,1.302345070134609,-0.21239481349968947,0.7391304347826086
20,0.6,0.15,2020-01-01,2022-01-01,104,0.7640401235491072,0.3366088239396061,0.22949929124689913,1.3840745246967627,-0.2334914864776232,0.782608695652174
20,0.6,0.25,2020-01-01,2022-01-01,105,0.6272294403434966,0.2825767374956474,0.21157534666643205,1.2857718101666633,-0.23454950102325678,0.6521739130434783
25,0.25,0.1,2020-01-01,2022-01-01,106,0.6294393354513006,0.28346679027357746,0.20908068231455945,1.302345070134609,-0.21239481349968947,0.7391304347826086
25,0.25,0.15,2020-01-01,2022-01-01,107,0.7640401235491072,0.3366088239396061,0.22949929124689913,1.3840745246967627,-0.2334914864776232,0.782608695652174
25,0.25,0.25,2020-01-01,2022-01-01,108,0.6272294403434966,0.2825767374956474,0.21157534666643205,1.2857718101666633,-0.23454950102325678,0.6521739130434783
25,0.4,0.1,2020-01-01,2022-01-01,109,0.6294393354513006,0.28346679027357746,0.20908068231455945,1.302345070134609,-0.21239481349968947,0.7391304347826086
25,0.4,0.15,2020-01-01,2022-01-01,110,0.7640401235491072,0.3366088239396061,0.22949929124689913,1.3840745246967627,-0.2334914864776232,0.782608695652174
25,0.4,0.25,2020-01-01,2022-01-01,111,0.6272294403434966,0.2825767374956474,0.21157534666643205,1.2857718101666633,-0.23454950102325678,0.6521739130434783
25,0.6,0.1,2020-01-01,2022-01-01,112,0.6294393354513006,0.28346679027357746,0.20908068231455945,1.302345070134609,-0.21239481349968947,0.7391304347826086
25,0.6,0.15,2020-01-01,2022-01-01,113,0.7640401235491072,0.3366088239396061,0.22949929124689913,1.3840745246967627,-0.2334914864776232,0.782608695652174
25,0.6,0.25,2020-01-01,2022-01-01,114,0.6272294403434966,0.2825767374956474,0.21157534666643205,1.2857718101666633,-0.23454950102325678,0.6521739130434783
10,0.25,0.1,2022-01-01,2024-01-01,115,-0.06224396518899189,-0.032445468139890354,0.11235574013640456,-0.23815607707094408,-0.15519797098747146,0.391304347826087
10,0.25,0.15,2022-01-01,2024-01-01,116,-0.04874144431331795,-0.025320126621502514,0.11358877143296887,-0.1696353341758122,-0.14716068739928223,0.43478260869565216
10,0.25,0.25,2022-01-01,2024-01-01,117,-0.07105424799739468,-0.03712164617421854,0.12063502697764336,-0.2540111848204588,-0.19132498640406892,0.5217391304347826
10,0.4,0.1,2022-01-01,2024-01-01,118,-0.11178707483787986,-0.05902735407123749,0.12222313500434735,-0.43781252595001485,-0.1848361706822388,0.43478260869565216
10,0.4,0.15,2022-01-01,2024-01-01,119,-0.11598907091427979,-0.06131471939650368,0.12303502706732686,-0.45392836564695865,-0.17459403113285654,0.43478260869565216
