max_stocks,max_sector_weight,max_stock_weight,window_start,window_end,backtest_id,strategy_total_return,strategy_cagr,strategy_annualized_vol,strategy_sharpe,strategy_max_drawdown,strategy_pct_positive_months
25,0.25,0.25,2015-01-01,2018-01-01,180,0.19789343245918944,0.06377481531463669,0.11891914779177173,0.5802278121823529,-0.165818310388112,0.5142857142857142
25,0.4,0.1,2015-01-01,2018-01-01,181,0.2132675798495418,0.06842983622628318,0.12084374902684629,0.609089325295024,-0.1517559557933016,0.5714285714285714
25,0.4,0.15,2015-01-01,2018-01-01,182,0.25242563414375896,0.08011355659670882,0.12205289128550954,0.6934994707178255,-0.1555974176589635,0.5714285714285714
25,0.4,0.25,2015-01-01,2018-01-01,183,0.20798321404346076,0.06683422154909247,0.12068569282106655,0.5973401893268611,-0.1689562473303553,0.4857142857142857
25,0.6,0.1,2015-01-01,2018-01-01,184,0.2132675798495418,0.06842983622628318,0.12084374902684629,0.609089325295024,-0.1517559557933016,0.5714285714285714
25,0.6,0.15,2015-01-01,2018-01-01,185,0.25242563414375896,0.08011355659670882,0.12205289128550954,0.6934994707178255,-0.1555974176589635,0.5714285714285714
25,0.6,0.25,2015-01-01,2018-01-01,186,0.20798321404346076,0.06683422154909247,0.12068569282106655,0.5973401893268611,-0.1689562473303553,0.4857142857142857
10,0.25,0.1,2018-01-01,2020-01-01,187,0.1164774338363721,0.05916882885916119,0.12509327374681126,0.5232302078378712,-0.12425225365993031,0.5652173913043478
10,0.25,0.15,2018-01-01,2020-01-01,188,0.14090013098796828,0.0711944865521763,0.12709343957161293,0.6060127517600269,-0.1303836312674066,0.5652173913043478
10,0.25,0.25,2018-01-01,2020-01-01,189,0.1447930319667412,0.07309991899711132,0.13007010857704113,0.6087212393829368,-0.12711806128452108,0.5652173913043478
10,0.4,0.1,2018-01-01,2020-01-01,190,0.04126069843953495,0.021319128677479426,0.1285733297657235,0.22885945170791772,-0.11491718839108833,0.5217391304347826
10,0.4,0.15,2018-01-01,2020-01-01,191,0.06019127022359716,0.030965050124381666,0.12927987038164138,0.30117656469087745,-0.11801214196042942,0.4782608695652174
10,0.4,0.25,2018-01-01,2020-01-01,192,0.05147722163618629,0.026535196893868074,0.1302841373084173,0.2667230854777145,-0.09939043220361254,0.5652173913043478
10,0.6,0.1,2018-01-01,2020-01-01,193,0.023613798203937053,0.01225147071444721,0.13191898947312172,0.158660426212731,-0.13432332468020602,0.5217391304347826
10,0.6,0.15,2018-01-01,2020-01-01,194,0.03917113470220257,0.020249286816592216,0.1328156674187742,0.21786713096646995,-0.14065353424912552,0.4782608695652174
10,0.6,0.25,2018-01-01,2020-01-01,195,0.05300543614888409,0.027313342460504098,0.1326618125936864,0.27004919939948185,-0.11103936050334928,0.5217391304347826
15,0.25,0.1,2018-01-01,2020-01-01,196,0.06855704671822527,0.03520150225903129,0.129934616608988,0.33194745569109696,-0.14184623498556215,0.5652173913043478
15,0.25,0.15,2018-01-01,2020-01-01,197,0.08476413465352417,0.04336392821640489,0.13204362284000773,0.3883509019405809,-0.15313361808495318,0.6086956521739131
15,0.25,0.25,2018-01-01,2020-01-01,198,0.06740930822457525,0.034621225559939184,0.1324947933370325,0.3238026930575865,-0.12234776201503472,0.5652173913043478
15,0.4,0.1,2018-01-01,2020-01-01,199,0.023613798203937053,0.01225147071444721,0.13191898947312172,0.158660426212731,-0.13432332468020602,0.5217391304347826
